172.25.0.1 - - [16/Jun/2019:11:19:05 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x5C\xC9[\x99\x11f<~9`\xFC\x1C\x10\xAEK\xCB\xA5\xC3\xCC\xBCD\xE2Z\xC078\xE7\x7F[\xCD\xB8\x10 \x90\xB9\xF1G_h[A\x09\xD2\x84|b$Z&\x80\x05\x0C\x03d\xB5+Ye\xAB\xA9g\xA8\x19\x0E?\x00\x22ZZ\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:05 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03C\xAFmKX\x92\xC7\x01\xF2\xD3_\xD4\xC9\x84\x03g\x87*\xDCf!U\xC6;\xF4g\x89&\xAB\xAEW\x9E h\x92\x88{Mi\xB4\xBD>\x83\xD6pf\xDE4\x1C\x11`Yj\xCBV\x00x\xF6\x0C\x99\x7Ft\x10\x80\x18\x00\x22\xFA\xFA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:05 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x0ET\x80Wv\x91\x87\xBF\xB5\x8C\x88--\x83\xF0\xB0J\xB3\xE6\xDB\x98Pd\x16\x1ECt\xC5\xFA\xB9OT \x91Z\x8B~\xD4ie]\xFEhrt\xB5\xB1\xFD#\x85\xD8\xD7\x12\x92\xD8\xA1\x91\xF8\x9B\x15\x17\x81(\x84I\x00\x22\xDA\xDA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:05 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03kJ\x0E\x80\xB7Vb\xC7s7\xC7\xF3\xFDaQ\xFC\xB99\xAC\x83\xEFR\xE5\xBD\x0C\xBA\xFF\xEDRr\xAD\x15\x00\x00\x1CZZ\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:10 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03s\xBE\xFF1\xC9\x94\xF4|P\xA1\xF9K\xB9\xB6\x1B\x8C\x01\x7Fo\xEAV\xE0\xD7\xFByr6\xCF\x18|\xB5K \xAC|\x91J" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:10 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x81b\xBE\x1F\x94\xAC\xB4\x8C\xA4l7\xD8\xF8\xC2\xC9\x94\x90\x10]\x9F3G+\xA2D\xE7Y\x86\x87\x9C\xCA\x80 '6VX\x1DW(W9\xA6\x83;KE\xD7\xAC\x9C\xA7\xFC\xD7\xF7\xFA\xC00\x1Cwl\x16)T\xBB\xD3\x00\x22JJ\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:10 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\x22\xCE\xDC\x07\xA7VA\xD1\xD5\xD8}\x1B\xCC\xB0N\xD2z\xE2\xDC\x05\x8F\x18 \x06\xC3`>\xC2\xA3\xE8\xDE\x03\x00\x00\x1Cjj\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:59 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03 \x13z\x03\x08\xA2!\x07p]\xB7\x9F\x03\xD0$\xEA(}\x0F\xCFU\xAF\x96\xA9\xDF\xA1\x93\xB8\xE1b\x1C\xD7 \xC8\xE6\x22`1>\xB4\xF3Y*\xCD{\xAB\xBD\xD4\xEF\x83\x1Do$\x8F\x0Ewu\x9AX#\xC5x\xEDT\xE4\x00\x22\x8A\x8A\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:59 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xD8\xBD\x82\x9A\xDAFf\x9B\x05\xEF\x99\xDCm\x029M,\x8F\xEA\xDD\xB6X\xD1\x17\xD7w\x9C\x80\x092\x5C\x7F \x909\x86_\xE47-\x14\x1F\x1DI\xD3\xEA\xC1\xD0W\xEB\xFA\x22\xD3rV\xF0\xF2\x0F\x08$\xE1\x9BN\xCC\xC4\x00\x22zz\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:59 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xE7\x19\xBBW\xB6\x80\xD0l\xE8~\x83\xD7+\x91\x1FD\xBD}\x1F\xE7\x85\xF875O\xAA\x0F?M\xA9\x83\xC4 \xDB\xAE\xEF\x03\xF6U\x95*\xBFgEs\x92_\xA9\x0Bc\x99\xE0_{" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:19:59 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03kX\x8F0*\x04\xA6\xC9\xD8c\x14M\xE0j\x90%\x9A\x95\xAF\x13\xB9\x88Vn\x83\xF2\xB8A!@\x8C\x8A\x00\x00\x1C\x9A\x9A\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:24 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x16dx3f\xC1\xB2<\xFA/\xB9\x96R\xA7]J\x8A\x8Ck}\x1ErJ\xFF`\x01p)\xC6\xA7D% ^\xD8\xA1\xEC\x10\xDF\xC2\x85\xF6d_\x82\xCF|\xFA`\x11S\x9Al-X{\x13zT1K nV\x12\x00\x22jj\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:24 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xF1t\xB9-Z\xDAH\xB0\xCB+\x93\x14z\xC5\x1B3f\xD7\xFC\xB3\x8B\x07\xA8\xDC\xD6\x9B\x17\x1E^lz\xCF y1\x0F\xFCk\xBC6'Yo\x00/\xFC\xD2\xC0u\xCC\xEB\xE00\x14-\xB0\x1C\xCF\x8Bd\xA3}u\xA8\xE4\x00\x22\xBA\xBA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:24 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x96m\xAF\x1B\x03\x13N\xC4\xE0\xAE\x05&/\xC2\xD4\x96e)\x95%>g\x0E5oCZ\x0FT\x93\xF6n T\xE7Y\xE7+|\x22P\x04\xF4\x1B\xC0\xBB\xA9\xA0\xBA\x1C\xC5\xD4{\x9AiX.\xC4N^\x88T\xAFNK\x00\x22\xEA\xEA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:24 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\xD5=FJ\x80\x02\x14\x88\xDF\xA43e\x81,\xE5J\xF0\x8F\x90\x9Ey\x10Q\x12SV\xC9Ep\xB1\xA8\xC2\x00\x00\x1CJJ\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03b~<`\x1A}\x0B\xCB\xF2\xFDA\x04\xF3e\xB3\xF7\x9Ey\x9B8\xF4U\xB1\xF5\x17cg\x19\xF9\x9B\xE8P \xDB\xB74\xBB\xCC\xEA\xD9S\xCF&\x07\xD0\xA5\x16\xED\x1A\x8C|90H\xCF\xEA\xAE\x85;N\xEC\xFA7\x94b\x00\x22zz\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x9D\xDA?\xF7'\x8D\xCD_a\x90\xFFM\x88C\xF2\xAEj\xBA\xB6+I\x98\xF3W\xCB1\xFD\x96LxaB \x87h\xFD\x7FH:\x01\xD3\xBCq\xAFqgT\xD0\xEB\x1B\xF9\x5C\x91F1Z\x97\xA3\xF7\xEA\x8C\xF5u\x1DO\x00\x22\xCA\xCA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03k\xC3}\x14!ay\x1A\xFA-\xF1\xB0h\xAA\xB9\xDEE6G\xE4\xF6\xB7|\xB5O" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:20:27 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\x1C+\xD0M$z\xDE\xA5\xF6\xEEE\xD0\x05\xF9\xDB%\xEB" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:17 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03?~\xFA\xF8e\xEC]\xFB\xB0\x06\xBB/:\x22\xF4\xB9\xA534 \xD7\xA1N\xD7\xC7\xF3`\xC0\x1841C \x9A,\x81\xB1.\x93\x08\xFE\x91\xABN\xF7M\xA9\x00\xD7\x94\xDA\xC6\xFD\xD3<\xA6\x80\xF1i\xBD-\x9A\x97\xA8\x98\x00\x22\xDA\xDA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:17 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xD6$\x91\xD9u\xFC!C\x13\xFE\xB3\x08U\xBC\xB3C\xD9\xB6\x85\x1B@:Z\xD0AE2I\xB9\xC2\xA4x \x5C\xB5\x1E\xA4\xA6Q\xA2w\xE8\x22" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:17 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xDD\xBCe-\xB8b\x16\x91\x8FS\x1D\x84\xB5\xDA\xC6\xF6\xE7AB\x0E\x04`\xEA\x9E\xCC\x17\xA1P\xC1\xF5\x1E\x9F \xDB\x10E\x0EkbX\xB7\xE5P\x8E\x22\xC6\xFA\xEB\xAE\xB3\x15\x95\xF4\xE4pz\x9A\x8C)\x92\xFC\xE9\xA7i\xB6\x00\x22\xAA\xAA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:17 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\xADR\xDC\xD6\x01\x05\x19\x9D\x03`4\xBE\x1Be\xAF\x22\xE7,\xE6\x06\xDF\xE9\xED\xB5:\xAD\x09\x1F\xD4!\xE3\xD7\x00\x00\x1C\xFA\xFA\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:46 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xAAA\x173\xE2\xC1o\xCE7\xAD\x89\xE9\xFD3f$\x5C\xAE\xE5_*6(\x7F\xF0\xFA\x16h\xDA\x90\xCDf \xE9F\xF8\xABv\xAD\x04'\xF2I\xF8+\xBAp\xEA\x86\xAE\x81W)\xC5\xD7\xCE\xEE\xFFE\x9A\x98\x8F\x9C\x08\xD9\x00\x22\x1A\x1A\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:46 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x18\xC8\xFC/r$\xA39X\x9C\xF2\x1B\xDF\x87\xB5\xAEe\xC8\xF0O\xB1h\xBF_${1\xD9:=S\x94 \x13J\xB9\xDC\xBDO#\x9D\xAEE\xA5\xFEHm\x8E(;{\xAC\xFB\xC7\xC2T4?\xC0\x17\x00\xBB=\xBC\x14\x00\x22zz\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:46 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03e\xBB0i\x89\xB8\x09\x83\xAD\xDC\xC5s\x81\xFF\xAC\xEE\xE5<\x0E\xCD\xA6\xC15\x91\xFD\x0C\xB6\xFFq\xD8;\xC0 o9\xFE}\x11\x18y[\xCBn" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:46 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\x9000oKw\xCB\x08O\xED\xFD-i\xF5d\x868\xF8R7\xFD\x82\xF2\xB1\xAF.,\xDE\xCC\xDCP$\x00\x00\x1Czz\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xD8\xF1x\x85\x8EM\xF8@\x16\xBD9\x85\x135\x18\x98Qh\x05m~\xAF\xB8\xC9G\x84\xC8\xB1A;\xEDW _\xB9\x9B\xBDHT)/\xA7wLNdq\x9B\x06j\x17\xFE\xF1]2\xCB\x15\x8E\xDF\x83[\xB6\x1B\xAB|\x00\x22\xEA\xEA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xF06!\x84\x13H\x01u\xD9\xBF)\x1Dm\x00\x9F\xD3\xE6<\xD9\x03\xECpc\x18\xDB\x7F\xDB5[\x82p\xC1 \x09\x09\xA2Z" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xA7Y5\x80B\xABs\xFE\xEB\x14c\x96\x5C\xEF\xFF4\xEFz@\x80\x89\x01\x9CX\x84\xAEX?\xCAE\xDFp \x95E\xFF\xE0\xD5\xA2\xC8\xD6P\x9C\xCCU\x19I\x97\xF1\xAB\xA0_*EE\x10\xDF]\x09\xC51\xD3]\xBC$\x00\x22\xAA\xAA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:21:49 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03,\x9F\xE2z\xFFxL\x16\xC9H\x99\xB9\xA8\x9Ck\xA7\xA0J\xF1}\x9ES\x8F\x5Cm\xF4r\x8B\xFD\x920\xB7\x00\x00\x1C\xAA\xAA\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:06 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x85\xC0\xF7G\x1A\x8F=\xCD\x01Q'\xE3\xE2\xB1\xC4\x91\xAA\x00\xDFM\xFD\xF5\xCE\xD7\xCFJ\x04\xC6\xFA\x997\x8D \x92!\xBDK\xE8\xAD\xC8\xC5'c\xE1J\x80\x86\x85\xB6\xC8\x846\xD6\xC8\xE5G\x94" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:06 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xFC\x865A\x10\xD8j\x94U\xB4\x05\x8F\xD8y\xBF\xE3\xD9\xB2\xFB\x15\x01P\x81X\xAFX\x8EF\xF4\xE5\x19S v\x12X^\x88)P\x17\xCB\x02z?\x11\xE7\x98v\xA6\x07\xDA\xE4\xEA\x7F\x9A#p\xED8\x80\xFA_\x9FV\x00\x22JJ\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:06 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x039\xBD\xB1\xA2/s\x00\x82\x9B\xC1\x8C\x8B\xAB\xCB\xE1\xCF\x18%\xE2.\xE6\x8Er\xF6\x82\xE5]\xEA\xB8/E\xD1\x00\x00\x1C\xCA\xCA\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:11 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xC1&\x1B\xCC\xA0\xC2G}\xA6%\x83\x02\x07p_\x81}\x10\xC8\xB1t\x97\xF2\xD8}m@\x10N\x97\x9A\x1B \xD6\x19E!X\x05\xE2\xBEk\xE3Y\x84\xED\x9FhN\xAF%\xEE)\x03Y\x13" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:11 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xF9PwA\xB2[4S\xBB\xC8$Jq\x04\x8F\xF4\x92\xC5)\x0E\xA5\x90q}R3\x05)\x8E$\x94\xE5 \xDD\xEE\x226\xD2\xB3R\xA1j\x97\xA5\x12\x1DM\x19\xA4\xE8_\xF8Z\xF0\xAC\x14\x18\xB3\x16f\xA1\x8F2Pu\x00\x22\xCA\xCA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:11 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x180\xD0\xB5\xBB\x99~#(\x07\xAF\x123\xAC\xC3-&!\x8F7ul\x85*\xCF&J\xE8jP0\x02 \xCFP\xC0w\xAF\x11\x1A\xC5\xC0\xFC\x9F&\xBA^U!\xCE\xEF,\x89\x0E\x5C\x95y\xF1\x0F\x82L\xA1\x9B\x81\xE0\x00\x22\xAA\xAA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:11 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03\x1F\x0B" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x039\x05?\xE2N\xEC\xF0Y\xFA\xB1\xA7T\x8D\xB5\xC7(\xC3\xB1:\xCBjDg\xA9\xE2`\xBCO\xB4\x08\xB3\xFB W0!\xE5X\xB3\x16\x91\xE1.\xC6\x1757\xE1\xC3F\xBC\xA9\x5C\xB3\xDE%\xBF\xE0\xD5\xF5\x8D\xB1\x19G\x04\x00\x22\xFA\xFA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x1A\xA6\x0B%\xF0\x82I\x98\xED#\x87\xF1\xFB\xDAh\x91ph\xB0\x9CZ\xCF\xE8\x8F#\x16y}Y\xC2\x14\x91 1\xB7\x90\xBA\x18\xD6[\x88m\xEA8\xB5\x80\x8D,\x10\xF8L\xC7\xB0\xF2\x17\x7F\xD9>n\xCA\xF6\xF2^\x95;\x00\x22\xAA\xAA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:27 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x9D\xD2Y\xA0p\x9C()(\xDF\xA0\xB6\x8B\xF8$\x1D\xD4\x19\x81\xC6\xD7\x9E\xB7)\x8DQ\xEE\xE6\xB7\xC4\x0F# %\x0F\x02\x1D\xD5)\x92\xA4\xB9\xE1\xADGQgK\xE4\x95\x1A\x1B\xD8\xF4\xA9N\x04\xD5\x0E\x1A&\xFA\xD2\x8A\xD3\x00\x22zz\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:23:27 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03tc\x82\xF1V\xF3\xFD\x02C*2wGg\xF0\x8F\xC2F" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:25:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03jh\x1B\xD0=f\x19O\x03\x80zE\xF5o<\xE1\xAF\x99\xF5;$\xD6|8s\x89<w\x0C\x19\xC5D \xF1\xD5~Qi\x18\x7F\xC4L\xA9\xC8|\x91\xDF\x04\xE6\x9D\xF6p&\xD8@=\xB7\xDDx" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:25:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x86\xAF2\xBB\x18\xFD\x13\x1E\xB8\x00\xF3\xE9?\xEF\x97\xDC\x95\x01\x88&;\xAEfD\xA6C\xB5\x98\xC1`[\xE7 \xDF)\x16\xC5\x8Bw\xD8\x8E\xDC]\x02\x0Fk\xF1;A\x12\xE0\x1B\x8B\xEA/\xDA*'\x984\x85\x8E8\xC7\xF0\x00\x22\x8A\x8A\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:25:49 +0000] "\x16\x03\x01\x00\xC4\x01\x00\x00\xC0\x03\x03:\xE6\xE2\x02\x10y\x1DA\xC7\xD0\x03])\xF7\xF3\xDC\xDEB\x86\xA3Q\x01\xE0e\x02jf%\xCE5\xD1\xB2\x00\x00\x1CZZ\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
172.25.0.1 - - [16/Jun/2019:11:26:49 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xA5\xEFN\x98\x10\x99\xA3Qx\xBE'<:\xE7\xFF6\x07\xCA/\x06\xBA'R\x12\xE3\xD7\xD2\xE1\xB9\x10\x05y \x81\xA6\xA3QD\x91tsK\xAA\xC1\x1Bj\xEC\xC7\x8A\xB5\x1B=\xDBqMz\xB5U\x8A \xDC<\xF3\x0F\x93\x00\x22\xEA\xEA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-" "-"
